epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.8524,2.99847,25.985,2.15013,0.12434,0.28571,0.0732,0.01095,3.33647,10.8,2.51853,6e-05,6e-05,6e-05
2,41.436,3.21428,20.8269,2.53149,0.10211,0.3172,0.0519,0.00697,3.27201,10.9481,2.45661,0.000137228,0.000137228,0.000137228
3,62.8863,3.33261,26.7413,2.67973,0.06348,0.28571,0.03099,0.00465,3.353,11.0598,2.38727,0.000211288,0.000211288,0.000211288
4,83.8898,2.96789,21.3591,2.21849,0.00156,0.5,0.00134,0.00027,2.42374,123.785,1.7621,0.00028218,0.00028218,0.00028218
5,104.24,2.55006,9.55142,1.77141,0.11437,0.28571,0.12624,0.02895,2.37051,7.73254,1.72113,0.000349904,0.000349904,0.000349904
6,126.001,2.14563,8.54077,1.59827,0.14528,0.28571,0.10394,0.03147,2.32234,12.8938,1.71391,0.00041446,0.00041446,0.00041446
7,148.196,2.29806,6.40074,1.66017,0.04986,0.07143,0.03541,0.01207,2.33869,24.4929,1.80298,0.000475848,0.000475848,0.000475848
8,166.247,2.0927,4.55844,1.59196,0.19326,0.42857,0.12789,0.02849,2.47118,7.80112,2.0027,0.000534068,0.000534068,0.000534068
9,186.267,2.16802,5.11034,1.59275,0.03496,0.07143,0.00719,0.00327,2.28472,7.14937,1.86335,0.00058912,0.00058912,0.00058912
10,206.124,2.05768,4.48046,1.45736,0.01229,0.07143,0.00363,0.00124,2.20575,5.24319,1.90351,0.000641004,0.000641004,0.000641004
11,226.545,2.25405,3.64026,1.56313,0.00156,0.5,0.00207,0.00074,2.16764,4.60125,1.81109,0.00068972,0.00068972,0.00068972
12,246.321,1.98809,3.06958,1.32766,0.00891,0.14286,0.04677,0.02195,2.26352,3.63313,1.8349,0.000735268,0.000735268,0.000735268
13,269.039,1.98626,3.00859,1.36625,0.0098,0.07143,0.01208,0.00404,2.14746,23.4513,1.6925,0.000777648,0.000777648,0.000777648
14,288.97,2.07645,3.62166,1.49834,0.00991,0.07143,0.0159,0.00546,2.01716,3.98175,1.61608,0.00081686,0.00081686,0.00081686
15,308.812,1.88956,2.78642,1.4143,0.04603,0.78571,0.0441,0.01174,2.17334,7.67037,1.73089,0.000852904,0.000852904,0.000852904
16,330.195,2.16288,2.35205,1.50733,0.04603,0.78571,0.0441,0.01174,2.17334,7.67037,1.73089,0.00088578,0.00088578,0.00088578
17,351.799,2.00558,2.92135,1.49343,0.61692,0.64286,0.63897,0.13976,2.22234,2.11626,1.82823,0.000915488,0.000915488,0.000915488
18,374.523,1.9405,2.31903,1.41193,0.304,0.64286,0.41311,0.12852,2.40742,1.82481,1.99727,0.000942028,0.000942028,0.000942028
19,395.348,1.81168,2.17523,1.36512,0.304,0.64286,0.41311,0.12852,2.40742,1.82481,1.99727,0.0009654,0.0009654,0.0009654
20,417,2.03939,2.12496,1.49431,0.56081,0.28571,0.37163,0.12448,2.36844,1.79403,2.04163,0.000985604,0.000985604,0.000985604
21,440.443,2.01367,2.15169,1.49734,0.5393,0.35714,0.36681,0.13925,2.16246,2.04612,1.79429,0.00100264,0.00100264,0.00100264
22,462.037,1.84465,1.8377,1.49729,0.5393,0.35714,0.36681,0.13925,2.16246,2.04612,1.79429,0.00101651,0.00101651,0.00101651
23,483.625,1.84096,2.10002,1.54997,0.65574,0.5,0.46653,0.14779,2.43395,2.10066,2.14187,0.00102721,0.00102721,0.00102721
24,507.317,1.83884,1.8042,1.45856,0.65574,0.5,0.46653,0.14779,2.43395,2.10066,2.14187,0.00103474,0.00103474,0.00103474
25,529.662,1.86523,1.82114,1.464,0.84879,0.5,0.49575,0.15332,2.37005,1.76797,2.02809,0.0010391,0.0010391,0.0010391
26,552.166,1.92806,1.69487,1.56394,0.84879,0.5,0.49575,0.15332,2.37005,1.76797,2.02809,0.00101,0.00101,0.00101
27,575.817,1.94668,1.87323,1.51007,0.37706,0.77846,0.33645,0.12214,2.04729,2.08831,1.75192,0.0009704,0.0009704,0.0009704
28,597.953,1.93948,1.62012,1.53861,0.37706,0.77846,0.33645,0.12214,2.04729,2.08831,1.75192,0.0009308,0.0009308,0.0009308
29,617.689,1.85578,1.61604,1.49281,0.21424,0.64286,0.19811,0.06057,2.16617,2.76676,1.68545,0.0008912,0.0008912,0.0008912
30,638.238,1.86397,1.72783,1.53712,0.21424,0.64286,0.19811,0.06057,2.16617,2.76676,1.68545,0.0008516,0.0008516,0.0008516
31,661.351,1.93,1.83517,1.51062,0.12672,0.78571,0.1091,0.03984,2.04581,5.86271,1.64844,0.000812,0.000812,0.000812
32,682.832,1.89554,1.53654,1.52971,0.12672,0.78571,0.1091,0.03984,2.04581,5.86271,1.64844,0.0007724,0.0007724,0.0007724
33,705.88,1.6017,1.44378,1.39736,0.40998,0.69546,0.56143,0.21544,2.0301,1.70876,1.58492,0.0007328,0.0007328,0.0007328
34,729.713,1.763,1.45982,1.40544,0.40998,0.69546,0.56143,0.21544,2.0301,1.70876,1.58492,0.0006932,0.0006932,0.0006932
35,751.345,1.63407,1.32791,1.2886,0.8081,0.57143,0.69337,0.31251,2.03066,1.39586,1.57023,0.0006536,0.0006536,0.0006536
36,771.163,1.58201,1.30831,1.2748,0.8081,0.57143,0.69337,0.31251,2.03066,1.39586,1.57023,0.000614,0.000614,0.000614
37,792.997,1.80549,1.39076,1.37911,0.73227,0.78571,0.72094,0.30409,2.07147,1.32751,1.61048,0.0005744,0.0005744,0.0005744
38,814.435,1.84574,1.27073,1.35864,0.73227,0.78571,0.72094,0.30409,2.07147,1.32751,1.61048,0.0005348,0.0005348,0.0005348
39,836.631,1.59447,1.27474,1.33025,0.80469,0.78571,0.76185,0.29748,2.27557,1.32175,1.76532,0.0004952,0.0004952,0.0004952
40,859.487,1.65984,1.27701,1.45167,0.80469,0.78571,0.76185,0.29748,2.27557,1.32175,1.76532,0.0004556,0.0004556,0.0004556
41,884.691,1.65623,1.28988,1.44654,0.8539,0.83606,0.77385,0.29554,2.35998,1.18669,1.81968,0.000416,0.000416,0.000416
42,905.991,1.77531,1.27094,1.54032,0.8539,0.83606,0.77385,0.29554,2.35998,1.18669,1.81968,0.0003764,0.0003764,0.0003764
43,928.54,1.622,1.20694,1.39266,0.83599,0.78571,0.70587,0.30046,2.30777,1.08097,1.79573,0.0003368,0.0003368,0.0003368
44,952.393,1.63405,1.21309,1.41512,0.83599,0.78571,0.70587,0.30046,2.30777,1.08097,1.79573,0.0002972,0.0002972,0.0002972
45,972.058,1.74837,1.23714,1.43035,0.83696,0.78571,0.70547,0.28661,2.28049,1.06765,1.80681,0.0002576,0.0002576,0.0002576
46,993.819,1.62815,1.16446,1.41219,0.83696,0.78571,0.70547,0.28661,2.28049,1.06765,1.80681,0.000218,0.000218,0.000218
47,1015.22,1.59556,1.12196,1.32815,0.82748,0.78571,0.70563,0.27115,2.3154,1.04535,1.87445,0.0001784,0.0001784,0.0001784
